,token_index,value
216,717,68.17289
217,718,63.562847
218,719,23.98467
219,721,25.872568
220,729,44.107506
221,730,55.308052
222,735,97.51614
223,740,81.45171
224,741,18.454933
225,742,11.1178
226,743,34.702545
227,744,39.297253
228,745,75.346306
229,749,62.390358
230,750,66.50352
231,751,36.06856
232,753,55.68862
233,755,83.37097
234,759,62.386993
235,762,49.29113
236,765,28.273966
237,769,99.96401
238,772,80.59996
239,773,76.80709
240,774,83.40164
241,777,30.10507
242,782,93.31913
243,784,176.88208
244,792,86.58088
245,793,85.376114
246,794,106.47352
247,797,74.28843
248,799,19.810383
249,800,113.51052
250,801,25.372355
251,803,34.765106
252,807,42.304974
253,810,271.22183
254,812,29.239649
255,814,144.91838
256,817,67.07314
257,818,96.94448
258,819,47.055256
259,820,34.588783
260,824,150.50262
261,825,41.32705
262,827,138.87105
263,836,92.291306
264,838,7.9377537
265,839,38.120975
266,842,24.884922
267,843,142.62819
268,845,66.763306
269,846,21.649555
270,848,77.72606
271,850,21.961903
272,852,42.46417
273,853,82.29095
274,854,15.749189
275,855,83.71941
276,857,92.80325
277,861,44.564266
278,862,80.43184
279,867,20.615114
280,871,93.480606
281,874,18.172194
282,875,74.16477
283,877,210.76799
284,879,30.881067
285,880,63.888542
286,883,189.38283
287,886,52.802177
288,891,153.99461
289,897,71.824486
290,898,90.24155
291,900,102.74017
292,906,84.179184
293,907,70.70519
294,913,89.95871
295,914,43.805622
296,915,80.35294
297,916,93.63124
298,918,43.31094
299,919,23.463621
300,920,150.02646
301,921,18.45226
302,923,79.48186
303,924,442.85852
304,926,20.149225
305,927,38.47886
306,931,7.6442757
307,939,90.47584
308,940,18.556465
309,943,86.60284
310,944,23.375074
311,945,112.53124
312,948,90.03945
313,949,18.073244
314,950,17.292765
315,952,69.857925
316,958,76.43621
317,959,20.606255
318,960,45.154724
319,962,25.576868
320,965,77.46184
321,973,101.22351
322,974,84.132
323,981,84.26848
324,982,67.83827
325,983,116.857704
326,985,105.41795
327,988,22.243088
328,990,43.361507
329,991,84.00097
330,992,47.957924
331,993,22.571312
332,994,56.730602
333,996,14.580119
334,998,70.66755
335,1000,87.060936
336,1001,137.90782
337,1002,87.444786
338,1003,34.37694
339,1004,18.726135
340,1005,47.176254
341,1006,42.074036
342,1007,102.86188
343,1009,73.42221
344,1010,30.464901
345,1011,71.33153
346,1012,83.00138
347,1013,81.34654
348,1014,77.91848
349,1015,67.86433
350,1027,224.84303
351,1029,83.19306
352,1030,35.048298
353,1032,22.973469
354,1035,20.58681
355,1036,19.748257
356,1041,42.08725
357,1042,32.376144
358,1043,88.14087
359,1044,28.00908
360,1045,95.068954
361,1048,65.41589
362,1050,14.225832
363,1052,3.542542
364,1054,24.977917
365,1056,73.305626
366,1057,22.743729
367,1058,74.39207
368,1059,74.81561
369,1060,22.647102
370,1062,29.938948
371,1063,30.603933
372,1068,73.54279
373,1071,37.91814
374,1072,40.299168
375,1074,20.576683
376,1075,36.404255
377,1083,30.889748
378,1084,80.74761
379,1085,92.46821
380,1086,35.706844
381,1091,77.71779
382,1092,82.98061
383,1093,18.646133
384,1094,167.87505
385,1095,70.83108
386,1096,69.32182
387,1097,16.8618
388,1100,38.744587
389,1101,23.831055
390,1102,85.721115
391,1105,26.766783
392,1109,24.516504
393,1110,110.951195
394,1111,12.1003275
395,1112,74.5328
396,1113,49.997444
397,1115,23.71271
398,1116,114.56137
399,1118,71.85115
400,1119,410.32718
401,1123,119.70251
402,1127,20.094639
403,1129,41.59807
404,1139,74.29126
405,1142,66.818474
406,1143,85.37885
407,1144,9.953581
408,1146,12.245494
409,1147,34.616653
410,1151,58.843246
411,1155,40.894238
412,1156,11.606321
413,1158,34.45215
414,1160,22.035494
415,1161,95.19258
416,1162,121.39494
417,1163,96.9329
418,1164,24.565027
419,1170,20.029396
420,1171,17.269432
421,1173,85.87174
422,1175,103.23214
423,1176,11.403444
424,1177,267.3104
425,1178,12.0167675
426,1179,19.725225
427,1180,68.258545
428,1181,78.74165
429,1182,182.58632
430,1183,144.09973
431,1184,80.91471
432,1185,19.122904
433,1186,76.16561
434,1187,131.5228
435,1189,78.507545
436,1190,397.2579
437,1191,20.539253
438,1194,28.611189
439,1195,26.96525
440,1196,28.213512
441,1198,36.064682
442,1199,22.447685
443,1201,13.992955
444,1203,114.25347
445,1205,36.947437
446,1209,158.02855
447,1210,58.123207
448,1211,17.833948
449,1212,23.801653
450,1215,49.48649
451,1216,24.83236
452,1222,79.78414
453,1224,16.08649
454,1225,80.534096
455,1226,9.027975
456,1231,16.692453
457,1232,74.89865
458,1234,24.32787
459,1236,27.027336
460,1237,47.977665
461,1238,17.586332
462,1240,59.54576
463,1241,47.174015
464,1242,21.825758
465,1243,75.3013
466,1244,22.60284
467,1251,112.94676
468,1252,11.304558
469,1253,63.730824
470,1254,95.875275
471,1256,23.544708
472,1257,11.980928
473,1258,22.778591
474,1259,15.954327
475,1261,105.57691
476,1263,84.0903
477,1264,27.41158
478,1265,17.152538
479,1266,52.697033
480,1267,104.81063
481,1269,97.1119
482,1270,103.784706
483,1271,164.42947
484,1274,34.563347
485,1275,59.990276
486,1279,85.70474
487,1280,27.650839
488,1281,74.387764
489,1282,25.5393
490,1283,28.50577
491,1284,31.533937
492,1286,13.110118
493,1287,123.20923
494,1288,42.785286
495,1289,121.03065
496,1290,88.59512
497,1299,38.057503
498,1302,58.368385
499,1306,77.629425
500,1308,74.53892
501,1311,28.591227
502,1314,28.126368
503,1315,102.94781
504,1316,109.00448
505,1319,74.45479
506,1320,33.43342
507,1321,48.812534
508,1322,66.22509
509,1323,26.591818
510,1324,76.29149
511,1325,37.731445
512,1326,41.79331
513,1328,211.27478
514,1330,20.057951
515,1331,16.911999
516,1334,55.82731
517,1335,25.049213
518,1336,71.57813
519,1338,56.251907
520,1340,59.824093
521,1342,67.70534
522,1343,11.286136
523,1345,66.78974
524,1347,14.009275
525,1348,38.019207
526,1349,31.62665
527,1350,53.083355
528,1351,17.092428
529,1352,18.660002
530,1353,81.904045
531,1354,70.48435
532,1359,27.180426
533,1360,80.51152
534,1361,77.462524
535,1362,108.21734
536,1369,71.91676
537,1370,64.15909
538,1372,67.72956
539,1374,30.674273
540,1375,19.477228
541,1376,67.04275
542,1378,15.714206
543,1379,30.808477
544,1380,50.264133
545,1381,68.81591
546,1384,36.795578
547,1385,61.89486
548,1386,116.32378
549,1387,6.172632
550,1388,21.604689
551,1389,30.38747
552,1390,23.903824
553,1392,54.4187
554,1394,78.73265
555,1396,22.943638
556,1397,27.544886
557,1398,20.563946
558,1400,21.04882
559,1401,107.66659
560,1402,36.4363
561,1403,37.646534
562,1404,83.5217
563,1405,76.7084
564,1406,82.54779
565,1407,25.993952
566,1408,19.447817
567,1409,44.943443
568,1411,88.06084
569,1413,31.242563
570,1414,46.93632
571,1416,10.586075
572,1417,91.105865
573,1419,29.294281
574,1420,86.927345
575,1422,465.52377
576,1423,73.99695
577,1424,81.184494
578,1425,10.809594
579,1426,68.75365
580,1427,69.87488
581,1428,58.673103
582,1430,76.32831
583,1433,9.145435
584,1435,22.113892
585,1436,32.08477
586,1437,13.90692
587,1438,16.658773
588,1439,120.32531
589,1440,38.657177
590,1443,41.63546
591,1444,64.36386
592,1445,14.597772
593,1446,94.631165
594,1447,60.362366
595,1448,52.178894
596,1451,46.19289
597,1454,75.84658
598,1456,63.2627
599,1458,26.368076
600,1461,34.190086
601,1462,92.23757
602,1463,97.38833
603,1464,31.124846
604,1465,24.712307
605,1466,9.896225
606,1467,67.55383
607,1469,21.143236
608,1471,20.823141
609,1473,67.80668
610,1474,57.10284
611,1475,99.26014
612,1476,99.10973
613,1477,25.333193
614,1479,58.200237
615,1480,65.47285
616,1482,72.25251
617,1483,40.694237
618,1484,276.99387
619,1486,23.120592
620,1489,56.654495
621,1490,25.469069
622,1492,81.87327
623,1495,44.84695
624,1499,93.6828
625,1501,53.673065
626,1502,70.78378
627,1503,24.470303
628,1504,54.01022
629,1505,2.2372031
630,1506,15.072025
631,1507,74.20149
632,1508,32.595512
633,1509,17.867258
634,1510,51.382652
635,1512,28.494295
636,1513,97.38044
637,1514,98.31551
638,1516,41.809425
639,1517,47.55227
640,1518,17.479816
641,1519,9.880016
642,1520,83.49463
643,1521,25.068369
644,1522,30.913912
645,1523,78.51876
646,1524,16.522404
647,1525,59.624523
648,1527,74.93689
649,1528,29.154688
650,1529,41.013412
651,1530,11.261058
652,1531,80.15689
653,1532,121.70778
654,1533,89.90512
655,1535,79.57598
656,1537,19.551819
657,1538,15.376832
658,1539,86.14947
659,1540,29.512274
660,1541,93.32218
661,1546,90.38135
662,1548,21.263876
663,1552,40.35759
664,1555,17.3672
665,1556,89.802124
666,1557,67.00789
667,1558,21.858511
668,1559,139.38307
669,1560,14.940596
670,1561,50.117218
671,1563,20.680765
672,1564,35.139324
673,1565,81.77554
674,1566,30.448689
675,1570,40.361866
676,1573,59.825928
677,1575,80.40311
678,1580,92.96624
679,1581,58.018307
680,1584,24.215734
681,1585,34.65018
682,1586,35.268017
683,1587,101.43897
684,1588,88.57746
685,1589,47.942993
686,1590,24.54763
687,1592,46.273415
688,1594,29.94674
689,1595,80.82913
690,1597,53.63773
691,1600,84.57786
692,1602,44.73988
693,1603,40.37276
694,1605,89.18333
695,1610,20.038631
696,1611,73.11722
697,1613,75.21264
698,1614,41.283478
699,1615,273.2731
700,1617,66.56724
701,1618,72.03495
702,1621,69.9619
703,1622,49.13469
704,1623,119.06247
705,1624,16.22094
706,1625,33.020554
707,1626,66.26454
708,1628,18.662947
709,1630,39.181065
710,1631,73.878845
711,1633,83.7144
712,1636,38.26906
713,1638,8.352072
714,1639,75.54237
715,1640,97.38171
716,1641,20.26134
717,1642,19.569899
718,1643,9.158341
719,1645,25.257795
720,1646,16.182116
721,1647,12.743278
722,1648,68.65454
723,1649,39.289604
724,1650,29.01685
725,1651,126.23765
726,1654,19.877905
727,1657,13.685517
728,1659,24.067915
729,1660,7.692779
730,1662,20.48213
731,1663,56.18764
732,1665,19.295855
733,1666,24.577765
734,1667,29.379025
735,1668,19.962738
736,1672,102.08665
737,1673,46.39629
738,1676,72.96239
739,1677,83.449936
740,1678,60.98709
741,1679,18.110495
742,1682,70.39464
743,1683,48.99229
744,1684,39.35994
745,1686,10.065339
746,1689,88.021645
747,1690,10.667621
748,1691,44.827198
749,1692,36.933258
750,1693,93.299286
751,1694,26.169138
752,1695,23.84319
753,1696,74.660416
754,1697,86.18824
755,1698,24.178793
756,1700,22.834694
757,1702,40.105404
758,1703,118.73489
759,1704,36.853092
760,1705,20.089521
761,1707,68.54795
762,1710,121.74021
763,1711,90.34994
764,1712,21.17755
765,1713,25.202993
766,1715,72.425674
767,1716,99.217545
768,1717,60.2045
769,1719,40.49335
770,1720,26.61517
771,1721,87.91739
772,1722,62.124985
773,1723,19.50441
774,1728,79.585045
775,1732,31.50764
776,1733,67.335526
777,1734,24.606277
778,1735,94.73205
779,1736,19.75174
780,1737,47.047222
781,1739,59.461727
782,1741,70.90898
783,1743,24.2868
784,1744,52.732777
785,1745,107.35073
786,1747,62.48547
787,1749,36.780922
788,1750,46.572227
789,1752,77.90847
790,1753,44.131924
791,1754,62.02258
792,1756,27.17132
793,1757,12.798888
794,1760,13.68221
795,1761,24.564865
796,1762,11.300378
797,1763,28.902143
798,1764,73.24776
799,1765,70.817345
800,1766,95.16687
801,1767,83.30603
802,1769,48.685513
803,1770,71.743805
804,1771,72.24984
805,1773,26.37817
806,1774,12.325292
807,1775,84.82498
808,1776,71.47438
809,1777,42.42423
810,1778,36.612595
811,1780,30.231117
812,1781,78.58629
813,1782,37.381004
814,1784,26.884407
815,1785,14.859737
816,1786,31.929617
817,1788,17.651743
818,1790,11.993348
819,1791,33.87676
820,1793,99.67053
821,1794,75.2965
822,1796,41.278526
823,1797,19.082905
824,1798,33.68451
825,1800,33.622166
826,1802,130.19858
827,1803,71.26406
828,1804,35.189533
829,1805,37.688465
830,1806,27.369745
831,1808,15.491148
832,1812,48.18404
833,1813,47.16726
834,1814,25.705341
835,1817,76.22378
836,1818,25.546574
837,1824,22.865484
838,1825,50.026405
839,1828,30.088299
840,1829,67.73398
841,1830,72.868034
842,1831,76.433975
843,1832,16.477245
844,1833,28.169027
845,1834,78.2594
846,1836,118.28465
847,1837,36.72737
848,1838,15.8566065
849,1839,207.90083
850,1840,20.431608
851,1841,21.49992
852,1842,11.745126
853,1843,103.19169
854,1844,55.612568
855,1845,37.619785
856,1846,22.888376
857,1848,71.71627
858,1849,86.24693
859,1851,8.216808
860,1852,56.823578
861,1853,48.92482
862,1854,25.188152
863,1855,83.80206
864,1856,23.478584
865,1857,89.749916
866,1859,75.423225
867,1860,85.90483
868,1862,69.21861
869,1864,91.77194
870,1866,75.30488
871,1867,29.397036
872,1870,75.32644
873,1871,25.823397
874,1872,85.781715
875,1873,65.09773
876,1874,23.609932
877,1875,19.159885
878,1878,66.25063
879,1879,18.299316
880,1880,9.108432
881,1881,39.382046
882,1882,14.57768
883,1883,39.649895
884,1884,127.4588
885,1886,423.2349
886,1889,58.64
887,1890,42.178368
888,1891,15.598085
889,1892,22.974567
890,1893,78.62233
891,1895,19.995226
892,1896,19.810638
893,1897,26.813707
894,1898,38.042267
895,1899,10.763205
896,1901,48.285553
897,1902,30.755548
898,1903,28.298674
899,1904,24.562893
900,1905,95.52683
901,1906,30.239496
902,1907,28.367292
903,1908,89.31195
904,1910,47.802586
905,1912,80.98657
906,1913,20.760536
907,1915,88.36981
908,1916,8.543668
909,1917,61.337597
910,1920,34.361538
911,1921,26.35811
912,1922,115.8311
913,1923,38.404648
914,1924,21.489014
915,1927,28.393812
916,1928,24.346039
917,1930,69.54072
918,1932,13.573459
919,1934,27.951271
920,1935,23.613403
921,1936,31.792545
922,1937,46.0278
923,1939,67.11914
924,1941,82.801605
925,1942,74.947624
926,1943,103.443344
927,1944,49.667007
928,1945,60.516346
929,1946,66.12871
930,1947,80.230354
931,1948,21.602728
932,1951,48.754906
933,1953,69.91116
934,1956,46.873802
935,1957,115.74589
936,1958,24.812864
937,1959,33.84289
938,1961,93.1772
939,1962,26.931059
940,1963,51.489918
941,1965,88.46061
942,1966,81.11007
943,1967,77.68368
944,1968,16.02187
945,1970,43.330853
946,1971,30.534914
947,1973,8.766238
948,1974,41.589977
949,1977,17.868382
950,1978,27.298258
951,1979,88.90641
952,1980,57.036392
953,1981,29.731152
954,1983,36.528423
955,1985,69.46367
956,1987,51.77841
957,1988,22.34379
958,1991,85.23793
959,1992,20.362434
960,1993,53.22836
961,1995,52.532333
962,1997,76.019104
963,1998,8.091455
964,2000,42.433853
965,2002,14.423166
966,2003,37.33193
967,2004,50.896782
968,2006,101.03181
969,2008,35.118645
970,2011,70.04302
971,2013,69.024895
972,2014,31.400566
973,2015,79.59366
974,2016,94.165695
975,2017,110.38678
976,2020,207.30786
977,2023,82.584145
978,2024,16.072094
979,2025,24.323626
980,2028,95.5692
981,2031,11.504859
982,2032,72.29908
983,2036,92.93123
984,2037,66.43257
985,2038,20.019472
986,2039,71.26293
987,2040,61.240208
988,2041,51.98269
989,2042,80.15157
990,2043,19.30613
991,2044,20.32989
992,2045,63.33145
993,2046,36.810276
994,2047,57.252487
995,2048,45.574272
996,2049,14.052857
997,2050,32.177242
998,2053,67.701065
999,2054,27.607738
1000,2055,58.538227
1001,2056,92.58502
1002,2057,34.363346
1003,2058,88.00161
1004,2060,43.26476
1005,2061,78.51825
1006,2063,42.621113
1007,2065,115.47134
1008,2066,1137.9852
1009,2067,79.7455
1010,2068,42.972496
1011,2069,19.854805
1012,2070,20.623009
1013,2071,33.28561
1014,2072,76.667816
1015,2073,17.659433
1016,2074,28.228634
1017,2075,24.579205
1018,2076,90.78608
1019,2077,29.24473
1020,2079,75.724434
1021,2080,87.79027
1022,2084,7.57135
1023,2086,43.105225
1024,2087,39.070217
1025,2088,66.8565
1026,2094,92.582504
1027,2097,70.67492
1028,2098,18.489819
1029,2099,86.96156
1030,2100,62.815205
1031,2101,33.97416
1032,2102,106.67154
1033,2103,53.565254
1034,2105,28.92149
1035,2106,33.637405
1036,2108,68.157936
1037,2109,71.740166
1038,2110,25.059874
1039,2111,110.8537
1040,2112,60.696053
1041,2113,42.431004
1042,2115,37.595234
1043,2116,29.445642
1044,2117,32.07453
1045,2118,55.057583
1046,2119,71.674644
1047,2122,74.173996
1048,2124,72.493004
1049,2125,23.056887
1050,2126,72.29746
1051,2127,44.556664
1052,2128,29.573738
1053,2129,12.935182
1054,2130,56.529243
1055,2131,27.13482
1056,2132,400.8501
1057,2134,25.06952
1058,2135,57.023785
1059,2136,97.321686
1060,2138,32.834316
1061,2139,60.56521
1062,2140,1560.9198
1063,2141,26.309334
1064,2142,90.66451
1065,2144,79.351715
1066,2146,28.210852
1067,2147,21.751318
1068,2149,16.255217
1069,2150,71.874695
1070,2151,19.647928
1071,2152,18.863152
1072,2153,72.66608
1073,2154,30.817873
1074,2155,85.37313
1075,2156,65.72881
1076,2158,36.373077
1077,2160,98.75051
1078,2161,23.584837
1079,2163,69.36841
1080,2165,112.32631
1081,2167,46.781696
1082,2168,15.4965
1083,2170,19.087734
1084,2172,35.82455
1085,2173,40.955505
1086,2174,15.4211
1087,2175,81.27778
1088,2177,40.44313
1089,2179,110.11311
1090,2180,46.417103
1091,2181,42.719215
1092,2182,126.58723
1093,2184,24.462627
1094,2188,21.125702
1095,2189,77.20978
1096,2190,86.59989
1097,2191,85.006035
1098,2193,65.377754
1099,2194,21.41673
1100,2196,76.03469
1101,2197,24.12669
1102,2198,22.786568
1103,2200,81.25842
1104,2202,176.61938
1105,2205,18.669247
1106,2207,55.864582
1107,2209,149.47678
1108,2210,43.555206
1109,2211,50.99802
1110,2212,62.751255
1111,2213,63.73958
1112,2215,99.27514
1113,2216,21.28531
1114,2217,20.07427
1115,2220,38.940525
1116,2221,93.51049
1117,2222,95.69217
1118,2223,80.64215
1119,2224,88.07461
1120,2225,12.120119
1121,2227,111.457184
1122,2228,77.77745
1123,2229,45.82026
1124,2230,25.257822
1125,2231,19.114187
1126,2232,13.005041
1127,2233,66.13127
1128,2235,35.378178
1129,2236,81.29797
1130,2237,71.28953
1131,2238,57.566742
1132,2239,26.641066
1133,2241,73.26105
1134,2242,21.647554
1135,2245,52.448635
1136,2246,21.26508
1137,2248,84.22291
1138,2249,10.864814
1139,2250,68.56328
1140,2253,99.55984
1141,2254,37.66133
1142,2256,111.27895
1143,2257,83.862206
1144,2259,13.251605
1145,2260,14.422084
1146,2261,105.777306
1147,2263,78.68469
1148,2264,30.36884
1149,2265,68.17978
1150,2266,66.717445
1151,2267,11.382419
1152,2268,122.45857
1153,2269,29.56721
1154,2270,29.9251
1155,2271,22.646376
1156,2272,22.479942
1157,2275,102.57718
1158,2276,73.42599
1159,2277,63.31317
1160,2279,139.35384
1161,2280,16.14608
1162,2281,84.34054
1163,2282,27.89506
1164,2283,26.409369
1165,2285,15.891846
1166,2286,49.430935
1167,2287,28.481356
1168,2289,20.809778
1169,2290,87.247826
1170,2291,24.415844
1171,2292,77.324165
1172,2294,134.45245
1173,2296,43.434673
1174,2297,40.760902
1175,2300,46.405983
1176,2301,182.16464
1177,2302,26.193657
1178,2303,66.69606
1179,2304,32.79533
1180,2306,437.89236
1181,2307,10.171334
1182,2308,35.97287
1183,2309,19.926231
1184,2310,357.41232
1185,2311,320.7074
1186,2313,25.810751
1187,2314,71.40134
1188,2315,29.086435
1189,2318,72.2312
1190,2319,24.699642
1191,2320,52.42753
1192,2321,36.52488
1193,2322,24.49134
1194,2323,23.352654
1195,2324,15.205514
1196,2325,318.85617
1197,2326,17.555733
1198,2327,80.20154
1199,2328,20.2868
1200,2329,445.2559
1201,2331,40.50481
1202,2332,23.19609
1203,2333,54.65942
1204,2335,18.497232
1205,2336,112.38525
1206,2337,23.750725
1207,2338,1452.4095
1208,2339,20.908335
1209,2340,17.990892
1210,2342,41.895145
1211,2343,86.07703
1212,2344,39.310963
1213,2346,18.419592
1214,2347,72.076294
1215,2348,73.73028
1216,2349,87.90779
1217,2350,47.599213
1218,2351,105.43525
1219,2352,86.285904
1220,2353,91.15258
1221,2354,94.612434
1222,2355,14.145364
1223,2356,237.22668
1224,2358,33.946144
1225,2362,24.521688
1226,2363,35.95432
1227,2365,23.24358
1228,2366,44.196224
1229,2367,138.45898
1230,2368,12.723704
1231,2369,26.492043
1232,2370,71.4864
1233,2372,62.82216
1234,2373,72.7336
1235,2374,21.36193
1236,2376,92.67847
1237,2377,33.634624
1238,2378,82.80083
1239,2379,77.21102
1240,2381,68.506676
1241,2382,99.77359
1242,2384,42.52409
1243,2386,115.9238
1244,2387,30.829393
1245,2388,13.343571
1246,2389,91.81609
1247,2390,46.786198
1248,2392,39.484837
1249,2393,78.80326
1250,2394,58.678978
1251,2395,21.692291
1252,2396,76.27714
1253,2397,90.8558
1254,2398,15.313725
1255,2400,79.386604
1256,2401,16.633604
1257,2402,9.410569
1258,2404,21.397848
1259,2405,43.11691
1260,2406,116.971695
1261,2407,15.205719
1262,2408,95.871
1263,2409,64.22862
1264,2410,29.914658
1265,2411,64.98858
1266,2412,36.069927
1267,2413,57.110676
1268,2414,76.08193
1269,2416,49.144077
1270,2417,85.35816
1271,2418,141.80844
1272,2420,29.587818
1273,2421,84.25841
1274,2423,36.526615
1275,2424,271.98593
1276,2425,16.152836
1277,2426,111.349655
1278,2427,10.882127
1279,2429,41.879917
1280,2430,74.56974
1281,2431,84.34609
1282,2433,17.024956
1283,2435,54.87753
1284,2438,72.160515
1285,2440,93.64863
1286,2441,38.07541
1287,2442,20.413414
1288,2443,26.273924
1289,2444,54.022923
1290,2445,4.021909
1291,2446,63.980865
1292,2447,39.44366
1293,2448,20.927671
1294,2450,82.817635
1295,2451,101.5303
1296,2452,86.221886
1297,2453,25.423773
1298,2455,14.762489
1299,2456,13.645353
1300,2457,91.92224
1301,2458,99.76641
1302,2461,43.85677
1303,2462,55.344776
1304,2464,128.15459
1305,2466,9.854971
1306,2467,22.769402
1307,2469,39.21988
1308,2470,19.178867
1309,2471,27.489744
1310,2472,15.007252
1311,2473,128.42462
1312,2474,38.68702
1313,2475,20.112928
1314,2476,56.394363
1315,2477,47.812695
1316,2478,7.255732
1317,2480,48.341503
1318,2481,78.86256
1319,2482,28.829407
1320,2483,22.928263
1321,2484,1034.5747
1322,2486,69.27765
1323,2487,59.44432
1324,2488,71.284744
1325,2489,36.42049
1326,2490,36.550774
1327,2492,18.238955
1328,2493,47.81709
1329,2497,75.09394
1330,2498,66.75132
1331,2499,104.138115
1332,2501,49.31266
1333,2502,81.97915
1334,2503,81.57074
1335,2504,19.669626
1336,2505,33.583977
1337,2506,44.64972
1338,2507,56.459423
1339,2508,24.850992
1340,2511,34.391895
1341,2512,86.60444
1342,2513,41.162296
1343,2514,21.469666
1344,2517,17.18706
1345,2520,23.467617
1346,2521,13.104525
1347,2522,74.648254
1348,2523,156.58449
1349,2524,75.799706
1350,2526,26.556307
1351,2528,49.95798
1352,2529,42.424427
1353,2530,68.74164
1354,2531,87.36011
1355,2533,58.739376
1356,2534,93.91334
1357,2535,74.30666
1358,2537,49.25225
1359,2538,16.08484
1360,2539,36.79284
1361,2540,69.769135
1362,2541,82.98237
1363,2542,80.21357
1364,2543,21.172369
1365,2544,83.344345
1366,2545,76.3673
1367,2546,71.690926
1368,2547,36.995705
1369,2548,163.93939
1370,2549,28.549543
1371,2550,159.8874
1372,2551,14.579414
1373,2552,34.28348
1374,2553,84.30691
1375,2554,23.223131
1376,2555,86.867584
1377,2556,18.384312
1378,2557,37.436733
1379,2558,49.339428
1380,2560,35.682957
1381,2562,38.344902
1382,2563,15.152451
1383,2564,14.619727
1384,2565,52.51753
1385,2567,93.271866
1386,2568,85.34877
1387,2569,99.49369
1388,2570,41.42131
1389,2571,33.155933
1390,2572,110.05185
1391,2574,13.121708
1392,2575,19.71909
1393,2576,31.139002
1394,2577,69.07994
1395,2578,50.14581
1396,2579,33.975204
1397,2580,39.28023
1398,2581,39.057716
1399,2582,58.63468
1400,2584,94.882904
1401,2586,25.21217
1402,2587,18.49663
1403,2588,59.671
1404,2589,22.154144
1405,2590,26.047962
1406,2591,29.377583
1407,2592,45.45863
1408,2593,19.475431
1409,2594,20.116755
1410,2595,79.01232
1411,2597,18.052248
1412,2598,28.106256
1413,2599,53.344707
1414,2602,28.773056
1415,2603,28.584097
1416,2604,15.202906
1417,2605,15.740159
1418,2606,28.937912
1419,2607,28.269361
1420,2609,97.01932
1421,2612,35.799107
1422,2614,89.416466
1423,2616,142.31557
1424,2619,186.73106
1425,2621,32.902966
1426,2622,29.23141
1427,2624,48.603676
1428,2625,48.053925
1429,2626,69.58895
1430,2627,38.695328
1431,2628,21.529001
1432,2629,19.86298
1433,2631,44.96194
1434,2632,80.11364
1435,2633,67.19451
1436,2634,91.8587
1437,2635,75.36272
1438,2636,111.86613
1439,2637,87.750534
1440,2638,54.0683
1441,2639,110.083305
1442,2640,19.590996
1443,2641,113.487785
1444,2642,12.831897
1445,2645,65.176605
1446,2647,69.895195
1447,2648,73.49557
1448,2650,38.240974
1449,2651,61.532154
1450,2652,50.226734
1451,2653,71.33221
1452,2654,74.31548
1453,2655,7.6602325
1454,2656,101.88618
1455,2659,19.73522
1456,2660,27.312841
1457,2661,77.1896
1458,2663,16.752686
1459,2665,11.8743925
1460,2666,22.157038
1461,2667,14.026524
1462,2668,16.900364
1463,2669,38.394135
1464,2670,42.07967
1465,2671,24.130783
1466,2672,83.667465
1467,2673,30.533316
1468,2674,58.37232
1469,2675,71.02502
1470,2677,18.140635
1471,2679,62.388626
1472,2681,878.5501
1473,2683,108.17587
1474,2684,76.49205
1475,2685,24.621761
1476,2686,82.52572
1477,2688,92.06175
1478,2689,83.77388
1479,2690,22.700813
1480,2691,27.539867
1481,2693,4.2380667
1482,2694,9.13331
1483,2695,39.973957
1484,2697,18.915695
1485,2698,28.406769
1486,2699,43.15404
1487,2702,42.2595
1488,2707,27.56911
1489,2708,38.793365
1490,2709,15.857442
1491,2710,22.111235
1492,2711,10.663931
1493,2712,24.102133
1494,2713,85.432236
1495,2714,67.16669
1496,2715,90.94157
1497,2716,57.678368
1498,2717,28.62504
1499,2719,64.863625
1500,2720,14.9706545
1501,2721,107.22902
1502,2722,85.74293
1503,2723,80.91079
1504,2724,41.77071
1505,2726,77.3815
1506,2727,22.394463
1507,2728,20.952026
1508,2729,13.101771
1509,2730,53.963863
1510,2731,21.1404
1511,2732,22.640333
1512,2733,32.931892
1513,2734,72.32461
1514,2735,107.772415
1515,2736,32.241882
1516,2738,22.278952
1517,2739,31.273102
1518,2740,19.658794
1519,2742,37.379105
1520,2743,48.17836
1521,2744,22.24532
1522,2745,70.04616
1523,2746,15.236148
1524,2749,89.65386
1525,2750,34.199436
1526,2752,23.575321
1527,2753,32.700325
1528,2754,17.978205
1529,2758,36.890316
1530,2759,26.70056
1531,2760,27.405289
1532,2761,17.314383
1533,2762,55.12495
1534,2764,16.110851
1535,2765,38.591873
1536,2766,38.96887
1537,2767,88.46279
1538,2768,5.7765145
1539,2769,108.30411
1540,2770,23.542637
1541,2771,35.08441
1542,2772,14.826805
1543,2773,79.51777
1544,2774,81.16026
1545,2776,102.01079
1546,2777,23.571722
1547,2778,72.70637
1548,2779,87.88989
1549,2780,85.90042
1550,2781,59.37344
1551,2782,37.39837
1552,2783,25.826574
1553,2785,47.87785
1554,2786,18.241772
1555,2787,62.567795
1556,2788,28.291592
1557,2789,29.099852
1558,2790,40.768032
1559,2791,50.64264
1560,2792,20.551594
1561,2795,19.641268
1562,2799,10.5630455
1563,2801,20.066257
1564,2803,34.7522
1565,2804,16.994766
1566,2805,107.94881
1567,2806,86.07173
1568,2808,68.14854
